domestic_revenue,foreign_revenue,genre,release_year,worldwide_revenue
0.0,14270938.0,"Thriller, Mystery",2005,14270938.0
7535331.0,6654529.0,"Drama, Mystery",2005,14189860.0
423315812.0,642863913.0,"Adventure, Fantasy, Action",2006,1066179725.0
217536138.0,542470807.0,"Thriller, Mystery",2006,760006945.0
195330621.0,465668135.0,"Animation, Family, Comedy, Adventure",2006,660998756.0
167445960.0,438553632.0,"Adventure, Action, Thriller",2006,606000064.0
250863268.0,323617573.0,"Action, Adventure, Comedy, Family, Fantasy",2006,574480841.0
244082982.0,217900167.0,"Animation, Adventure, Comedy, Family",2006,461983149.0
234362462.0,226072829.0,"Adventure, Action, Science Fiction, Thriller",2006,460435291.0
134029801.0,264449696.0,"Adventure, Action, Thriller",2006,398479497.0
200081192.0,191000000.0,"Science Fiction, Action, Adventure",2006,391081192.0
198000317.0,186335291.0,"Animation, Comedy, Family",2006,384335608.0
155019340.0,184776550.0,"Family, Comedy, Animation",2006,339795890.0
124740460.0,201965442.0,"Drama, Comedy",2006,326713521.0
163566459.0,143561166.0,Drama,2006,307127625.0
132384315.0,159080719.0,"Drama, Thriller, Crime",2006,291465034.0
128505958.0,134046935.0,Comedy,2006,262552893.0
75030163.0,175395349.0,"Fantasy, Action, Adventure, Family",2006,250425512.0
137355633.0,103329693.0,"Comedy, Drama, Fantasy",2006,240685326.0
118703275.0,86964935.0,"Romance, Comedy",2006,205668210.0
63224849.0,141910326.0,"Comedy, Romance",2006,205166128.0
85105259.0,115706430.0,"Animation, Family, Adventure, Comedy",2006,200811689.0
88513495.0,97490096.0,"Crime, Drama, Thriller",2006,186003591.0
60674817.0,121000000.0,"Adventure, Action, Drama, Thriller",2006,181674817.0
64038616.0,116518934.0,"Action, Thriller, Science Fiction",2006,180557550.0
64665672.0,113615882.0,"Adventure, Animation, Comedy, Family",2006,178281554.0
90710620.0,87552000.0,Comedy,2006,178262620.0
57377916.0,114342482.0,"Drama, Thriller, Action",2006,171720398.0
80238724.0,84635551.0,"Horror, Thriller, Crime",2006,164874275.0
82226474.0,81889423.0,"Comedy, Mystery, Crime, Adventure, Family",2006,164115897.0
63450470.0,100344039.0,"Action, Crime, Thriller",2006,163794509.0
148213377.0,15148718.0,Comedy,2006,163362430.0
70278893.0,92968305.0,"Drama, History, Thriller",2006,163247198.0
62514415.0,96450195.0,"Action, Crime, Drama, Thriller",2006,158964610.0
70270943.0,85658077.0,Drama,2006,155929020.0
103365956.0,52064379.0,"Drama, Music",2006,155430335.0
82985708.0,65978114.0,"Comedy, Family, Fantasy",2006,148964090.0
28426747.0,114899223.0,"Comedy, Family, Adventure",2006,143325970.0
73661010.0,68200233.0,"Animation, Comedy, Family, Fantasy",2006,141861243.0
70165972.0,71356989.0,"Comedy, Crime",2006,141522961.0
34302837.0,101027345.0,Drama,2006,135330182.0
2223293.0,132816631.0,"Crime, Fantasy, Drama",2006,135039924.0
70511035.0,62000000.0,"Action, Thriller, Science Fiction",2006,132511035.0
75628110.0,55000793.0,"Comedy, Romance",2006,130628903.0
88715192.0,41508966.0,"Romance, Comedy",2006,130224158.0
56441711.0,66942417.0,"Drama, History",2006,123384128.0
50866635.0,69787702.0,"Action, Drama, History",2006,120654337.0
81612565.0,38843429.0,"Adventure, Drama, Family",2006,120455994.0
54607383.0,65367589.0,"Horror, Mystery, Thriller",2006,119974972.0
54098051.0,64792221.0,"Horror, Mystery",2006,118890272.0
72637803.0,44117277.0,"Animation, Comedy, Family",2006,116755080.0
52330111.0,62500000.0,"Drama, Mystery, Romance",2006,114830111.0
65328121.0,48866726.0,"Music, Drama, Romance, Crime",2006,114194847.0
62318875.0,49157638.0,"Fantasy, Action, Thriller",2006,111476513.0
84500122.0,26268000.0,"Comedy, Family, Adventure",2006,110768122.0
53089891.0,56586420.0,"Drama, Mystery, Science Fiction",2006,109676311.0
15132763.0,92811473.0,"Adventure, Fantasy, Animation, Family",2006,107944236.0
58645052.0,45358270.0,"Comedy, Crime",2006,104003322.0
37384046.0,64954469.0,"Family, Animation",2006,102338515.0
59891098.0,41167856.0,"Comedy, Drama",2006,101059401.0
46982632.0,53622503.0,"Horror, Mystery",2006,100605135.0
59952835.0,40314030.0,"Drama, Thriller, History",2006,100266865.0
80197993.0,19057467.0,"Comedy, Family, Drama",2006,99255460.0
46412757.0,51818148.0,Documentary,2006,98230905.0
55011732.0,39961808.0,"Action, Adventure, Drama",2006,94973540.0
2201923.0,87229967.0,"Horror, Drama, Science Fiction",2006,89431890.0
39868642.0,48023746.0,"Fantasy, Drama, Thriller, Romance",2006,87892388.0
71726025.0,15802148.0,"Family, Comedy, Romance, Drama",2006,87528173.0
61123569.0,26010711.0,"Comedy, Family",2006,87134280.0
48548426.0,37200608.0,"Comedy, Romance",2006,85749034.0
12899867.0,72685310.0,"Comedy, Drama, Romance",2006,85585177.0
72778712.0,11866452.0,"Action, Comedy, Documentary",2006,84645164.0
0.0,84152064.0,Comedy,2006,84152064.0
37634615.0,46215652.0,"Fantasy, Drama, War",2006,83850267.0
48751189.0,34000000.0,"Action, Crime, Thriller",2006,82751189.0
47326473.0,34653353.0,Horror,2006,81979826.0
36280697.0,42529898.0,"Action, Thriller, Crime",2006,78810595.0
6566773.0,72002204.0,"Action, Drama, Fantasy",2006,78568977.0
11286112.0,66070830.0,"Drama, Thriller",2006,77356942.0
31483450.0,45217209.0,"Drama, History, Crime, Thriller, Action",2006,76700659.0
42285169.0,30500000.0,"Drama, Fantasy, Mystery",2006,72785169.0
39143839.0,31567336.0,"Horror, Thriller",2006,70711175.0
35552383.0,34903387.0,"Drama, Action, Thriller, Science Fiction",2006,70455770.0
41778863.0,28230089.0,"Horror, Thriller",2006,70008952.0
58360760.0,11505164.0,"Adventure, Animation, Comedy, Family",2006,69865924.0
41011711.0,27833064.0,"Comedy, Romance",2006,68844775.0
13756082.0,54917146.0,"Action, Drama, War",2006,68673228.0
0.0,68625104.0,"Animation, Fantasy, Adventure",2006,68625104.0
24633730.0,43439118.0,"Drama, Action",2006,68072848.0
47860214.0,19201909.0,"Horror, Mystery",2006,67062123.0
34742066.0,31757561.0,"Drama, Comedy, Music",2006,66499627.0
33602376.0,32297873.0,"War, Drama, History",2006,65900249.0
36895141.0,28769580.0,"Action, Adventure, Crime, Thriller",2006,65664721.0
59843754.0,5118875.0,Comedy,2006,64962629.0
63318000.0,50939.0,"Drama, Comedy, Romance",2006,63368939.0
34020814.0,28001200.0,"Action, Adventure, Crime, Horror, Thriller",2006,62022014.0
22530295.0,38578686.0,"Comedy, Science Fiction, Romance",2006,61108981.0
15962471.0,44954718.0,"Drama, History",2006,60917189.0
0.0,60369589.0,"Action, Drama",2006,60369589.0
57806952.0,673876.0,"Drama, History",2006,58480828.0
33741133.0,23453534.0,"Comedy, Romance",2006,57194667.0
22495466.0,33813415.0,"Drama, Thriller, Crime, Mystery",2006,56308881.0
28142535.0,27038594.0,"Fantasy, Adventure, Animation, Comedy, Family",2006,55181129.0
40660952.0,12992272.0,"Comedy, Drama, Fantasy, Romance",2006,53653224.0
39517763.0,12246643.0,Horror,2006,51764406.0
0.0,51127401.0,"Drama, Thriller, Adventure, Science Fiction",2006,51127401.0
17510118.0,32304274.0,"Drama, Romance",2006,49814568.0
24146161.0,25635851.0,Documentary,2006,49782012.0
22545080.0,26787612.0,"Crime, Thriller, Drama",2006,49332692.0
17606684.0,31011507.0,Drama,2006,48618191.0
0.0,48090431.0,"Comedy, Drama, Romance",2006,48090431.0
0.0,47917637.0,"Fantasy, Thriller, Mystery",2006,47917637.0
35093569.0,12139207.0,"Comedy, Family",2006,47232776.0
37629831.0,8802433.0,Drama,2006,46432264.0
43545364.0,0.0,"Drama, History",2006,43545364.0
38399961.0,5051885.0,"Adventure, Comedy, Drama",2006,43451846.0
42647449.0,291000.0,"Drama, History",2006,42938449.0
27838408.0,15092633.0,"Action, Thriller, Crime",2006,42931041.0
37327390.0,5145082.0,"Comedy, Romance, Thriller",2006,42472472.0
7459300.0,34810623.0,"Comedy, Drama, Romance",2006,42269923.0
0.0,42013016.0,"Drama, Comedy, Romance",2006,42013016.0
38432823.0,3048028.0,"Crime, Drama",2006,41480851.0
24793509.0,14529518.0,"Comedy, Drama",2006,39323027.0
10525717.0,28695229.0,"Comedy, Mystery",2006,39220946.0
0.0,39212715.0,"Crime, Comedy",2006,39212715.0
23649127.0,15156253.0,"Horror, Mystery, Thriller",2006,38805380.0
5971336.0,32658142.0,"Crime, Mystery, Thriller",2006,38629478.0
36323505.0,2299757.0,Comedy,2006,38623262.0
28444855.0,10084129.0,"Comedy, Romance",2006,38528984.0
0.0,38411815.0,"Fantasy, Action, Adventure, Horror, Thriller",2006,38411815.0
17326650.0,20833255.0,"Comedy, Drama, Family, Fantasy, Romance",2006,38159905.0
0.0,37912041.0,Comedy,2006,37912041.0
23380495.0,14218272.0,"Fantasy, Horror, Adventure, Action",2006,37598767.0
3005605.0,32072636.0,"Drama, Family, Romance",2006,35078241.0
0.0,34958637.0,"Animation, Drama, Family",2006,34958637.0
60910.0,33694664.0,"Drama, Romance",2006,33755574.0
6177192.0,27229800.0,"Drama, Thriller, Crime, Mystery",2006,33406992.0
0.0,32863752.0,"Comedy, Fantasy",2006,32863752.0
2643586.0,29752841.0,"Drama, Action, Thriller, Crime",2006,32396427.0
26910736.0,5066112.0,"Comedy, Drama",2006,31976848.0
0.0,31257991.0,Documentary,2006,31257991.0
18535812.0,12534399.0,"Science Fiction, Action, Thriller",2006,31070211.0
0.0,30963292.0,"Animation, Adventure, Family, Fantasy, Science Fiction",2006,30963292.0
0.0,30622421.0,"Action, Comedy, Crime",2006,30622421.0
0.0,30437121.0,Comedy,2006,30437121.0
0.0,30057369.0,"Comedy, Romance",2006,30057369.0
20264436.0,9643249.0,"Horror, Science Fiction, Mystery, Drama",2006,29907685.0
0.0,29630359.0,"Fantasy, Mystery, Thriller",2006,29630359.0
16298046.0,13314091.0,"Horror, Thriller, Mystery",2006,29612137.0
1926800.0,27487753.0,Comedy,2006,29414553.0
14734633.0,13313330.0,"Drama, Romance",2006,28047963.0
2165188.0,25784462.0,"Drama, Comedy, Romance",2006,27949650.0
0.0,27638625.0,"Family, Animation, Action, Adventure, Fantasy, Science Fiction",2006,27638625.0
23086480.0,4212215.0,Horror,2006,27298695.0
24148068.0,2836907.0,Comedy,2006,26984975.0
8060487.0,18850360.0,"Romance, Drama",2006,26910847.0
4398532.0,22370031.0,"Drama, Thriller, War",2006,26768563.0
0.0,26251232.0,"Animation, Mystery",2006,26251232.0
20342852.0,5636015.0,"Drama, Comedy, Music",2006,25978867.0
0.0,25329576.0,"Comedy, Drama",2006,25329576.0
0.0,25300338.0,Drama,2006,25300338.0
3275444.0,21953724.0,"Drama, Romance",2006,25229168.0
17807569.0,6140116.0,"Comedy, Romance",2006,23947685.0
677646.0,23260224.0,"Adventure, Action, Family",2006,23937870.0
0.0,23710143.0,Comedy,2006,23710143.0
0.0,23465471.0,"Action, War, Drama",2006,23465471.0
0.0,23321954.0,Action,2006,23321954.0
303543.0,22752341.0,"Crime, Action, Adventure, Comedy",2006,23055884.0
18597342.0,4392615.0,"Fantasy, Romance, Family, Comedy",2006,22989957.0
320700.0,22643001.0,"Drama, History, War",2006,22963701.0
1836089.0,21063819.0,"Drama, War",2006,22899908.0
0.0,22598772.0,"Fantasy, Drama, Action, History",2006,22598772.0
0.0,22501596.0,"Family, Animation, Comedy, Adventure",2006,22501596.0
2105352.0,20070556.0,"Action, Drama, Romance, Thriller",2006,22175908.0
18844784.0,3320824.0,Action,2006,22165608.0
16655224.0,5294010.0,"Comedy, Family",2006,21949234.0
21000147.0,893444.0,"Family, Drama",2006,21893591.0
0.0,21836580.0,"Drama, Action, Comedy",2006,21836580.0
0.0,21573338.0,"Fantasy, Adventure, Action",2006,21573338.0
16273581.0,5237270.0,"Horror, Mystery, Thriller",2006,21510851.0
21344312.0,8991.0,"Action, Adventure, Drama, Thriller",2006,21353303.0
21170563.0,0.0,"Drama, Comedy, Mystery",2006,21170563.0
11242801.0,9461790.0,Drama,2006,20704591.0
19185184.0,1202413.0,Comedy,2006,20387597.0
2223961.0,17416168.0,"Family, Drama",2006,19640129.0
18848430.0,99995.0,Drama,2006,18948425.0
15032800.0,3531667.0,"Horror, Thriller",2006,18564467.0
0.0,18483140.0,"Mystery, Thriller, History",2006,18483140.0
0.0,18381890.0,"Action, Comedy, Western, Crime",2006,18381890.0
13368437.0,4876807.0,"Comedy, Drama, Romance",2006,18245244.0
1430721.0,16610529.0,"Action, Science Fiction",2006,18041250.0
2217562.0,15679965.0,"Comedy, Drama, Romance",2006,17897527.0
13090630.0,4744235.0,"Action, Adventure, Drama, History, Romance, War",2006,17834865.0
0.0,17812601.0,"Action, War, Adventure",2006,17812601.0
140200.0,17555820.0,Drama,2006,17696020.0
0.0,17685834.0,"Drama, Comedy",2006,17685834.0
2044858.0,15529978.0,"Comedy, Drama, Romance",2006,17574836.0
17127992.0,369000.0,"Drama, Action",2006,17496992.0
4899278.0,12572449.0,"Drama, Romance",2006,17471727.0
11449638.0,5458087.0,"Comedy, Family, Romance",2006,16907725.0
0.0,16877870.0,"Comedy, Romance",2006,16877870.0
309420425.0,651576067.0,"Adventure, Fantasy, Action",2007,960996492.0
292004738.0,649928484.0,"Adventure, Fantasy",2007,941937390.0
336530303.0,554341323.0,"Action, Adventure, Science Fiction",2007,890871626.0
322719944.0,485586147.0,"Fantasy, Adventure, Animation, Comedy, Family",2007,808308862.0
319246193.0,390463587.0,"Adventure, Science Fiction, Action",2007,709709780.0
206445654.0,417280431.0,"Animation, Comedy, Family, Fantasy",2007,623727147.0
256393010.0,329017042.0,"Drama, Science Fiction, Thriller",2007,585410052.0
183135014.0,353279256.0,"Animation, Comedy, Family",2007,536414270.0
219964115.0,239278134.0,"Action, Adventure, Mystery, Thriller",2007,459242249.0
210614939.0,245453242.0,"Action, Adventure, War",2007,456068181.0
227471070.0,215353068.0,"Action, Drama, Mystery, Thriller",2007,442824138.0
134529403.0,253626608.0,"Action, Thriller",2007,388156011.0
70107728.0,302127136.0,"Adventure, Fantasy",2007,372234864.0
217326974.0,148025572.0,"Comedy, Family, Fantasy",2007,365352546.0
127807262.0,212680390.0,"Comedy, Family, Fantasy, Romance",2007,340487652.0
117154724.0,194157900.0,"Crime, Thriller",2007,311312624.0
131921738.0,169991393.0,"Science Fiction, Adventure, Action",2007,301913131.0
126631277.0,166883059.0,"Family, Animation, Adventure, Comedy",2007,293514336.0
130164645.0,139590785.0,"Drama, Crime",2007,269755430.0
140125968.0,117971154.0,"Action, Comedy, Crime",2007,258097122.0
168273550.0,85351877.0,"Action, Adventure, Comedy",2007,253625427.0
143495265.0,88877416.0,"Comedy, Drama, Romance",2007,232372917.0
33302167.0,198923741.0,"Family, Comedy",2007,232225908.0
115802596.0,112935797.0,"Thriller, Action, Fantasy",2007,228738393.0
148768917.0,71153500.0,"Comedy, Romance, Drama",2007,219922417.0
118871849.0,84681073.0,"Comedy, Romance, Drama",2007,203553768.0
82280579.0,114113166.0,"Adventure, Action, Animation",2007,196393745.0
120059556.0,67074561.0,"Comedy, Romance",2007,187134117.0
79957634.0,103700864.0,"Comedy, Drama",2007,183658498.0
93466502.0,81906000.0,"Drama, Comedy",2007,175372502.0
100462298.0,73978426.0,"Fantasy, Comedy, Family",2007,174440724.0
74283625.0,97343541.0,"Crime, Drama, Thriller",2007,171627166.0
121463226.0,49349300.0,Comedy,2007,170812574.0
97822171.0,71510863.0,"Animation, Comedy, Family",2007,169333034.0
95673607.0,64140883.0,Comedy,2007,159814490.0
53695808.0,103139531.0,"Drama, Romance",2007,156835339.0
52898073.0,100485554.0,"Drama, Horror",2007,153383627.0
58867694.0,93138019.0,"Animation, Comedy, Family",2007,152005713.0
90648202.0,57232341.0,"Comedy, Family",2007,147880543.0
50648679.0,97069154.0,"Horror, Action, Science Fiction",2007,147717833.0
50572589.0,95323833.0,"Comedy, Music, Romance",2007,145896422.0
118594548.0,27115799.0,Comedy,2007,145710347.0
63300095.0,76052538.0,"Horror, Thriller, Crime",2007,139352633.0
82272442.0,55314621.0,"Adventure, Drama, Family",2007,137587063.0
38634938.0,98880202.0,"Adventure, Fantasy, Romance, Family",2007,137515140.0
71985628.0,60977789.0,"Horror, Mystery",2007,132963417.0
41797066.0,88493819.0,"Action, Science Fiction, Thriller, Horror",2007,130290885.0
50927067.0,78338994.0,"Drama, Romance",2007,129266061.0
36787257.0,91665926.0,"Comedy, Romance",2007,128453183.0
66661095.0,52822351.0,"Comedy, Drama, History",2007,119483446.0
80209692.0,37904528.0,"Thriller, Drama, Mystery",2007,118114220.0
32011576.0,76963584.0,Documentary,2007,108975160.0
40946255.0,63021129.0,"Family, Adventure, Fantasy",2007,103967384.0
39687694.0,61588624.0,"Action, Thriller, Drama",2007,101276318.0
72006777.0,25831572.0,"Action, Comedy, Drama",2007,97838349.0
54149098.0,41648714.0,"Adventure, Animation, Comedy, Family",2007,95797812.0
47003582.0,48693414.0,"Drama, Action, Thriller",2007,95696996.0
49033882.0,43957953.0,"Drama, Thriller, Crime",2007,92991835.0
43107979.0,49493071.0,"Comedy, Romance, Drama",2007,92601050.0
39015018.0,52996543.0,Thriller,2007,92011561.0
39739367.0,47498791.0,"Comedy, Adventure, Fantasy",2007,87238158.0
47536778.0,39482380.0,"Thriller, Action, Drama",2007,87019158.0
10301706.0,75973087.0,"Music, Drama",2007,86274793.0
33080084.0,51705830.0,"Crime, Drama, Mystery, Thriller",2007,84785914.0
47852604.0,36294228.0,"Thriller, Drama, Mystery",2007,84146832.0
27670986.0,54498898.0,"Crime, Thriller, Horror",2007,82169884.0
0.0,81744033.0,"Drama, Comedy, Romance",2007,81744033.0
23637265.0,56940000.0,"Crime, Action, Comedy",2007,80577265.0
58272029.0,22188919.0,Horror,2007,80460948.0
7161284.0,71477703.0,"Horror, Drama, Thriller",2007,78638987.0
35193167.0,42484386.0,"Thriller, Mystery, Crime",2007,77677553.0
18211013.0,59410970.0,"Action, Science Fiction, Thriller",2007,77621983.0
40222514.0,35959031.0,Drama,2007,76181545.0
0.0,76089199.0,Mystery,2007,76089199.0
16383509.0,59399249.0,"Drama, History, Romance",2007,75782758.0
39569000.0,35944170.0,"Horror, Thriller",2007,75513170.0
61356221.0,14154902.0,"Drama, Music",2007,75511123.0
10977721.0,64131096.0,"Fantasy, Drama, Horror, Action, Thriller, Science Fiction",2007,75108817.0
15800078.0,59210951.0,Drama,2007,75011029.0
23984949.0,49549168.0,"Thriller, Crime, Mystery",2007,73534117.0
43799818.0,26381507.0,Comedy,2007,70181325.0
53606916.0,16409304.0,Western,2007,70016220.0
36793804.0,32993590.0,"Crime, Drama, Thriller",2007,69787394.0
42674040.0,26811450.0,"Romance, Comedy",2007,69485490.0
32061555.0,37413106.0,"Family, Fantasy, Comedy",2007,69474661.0
47642963.0,20828706.0,"Comedy, Romance, Drama",2007,68471669.0
4604982.0,62486933.0,"Action, Drama, Romance, Thriller",2007,67091915.0
31664162.0,34457864.0,"Family, Drama, Music",2007,66122026.0
43760605.0,21509872.0,"Family, Action, Adventure, Comedy, Fantasy, Science Fiction",2007,65270477.0
0.0,65125001.0,"Action, Comedy",2007,65125001.0
28638916.0,36409762.0,"Horror, Thriller, Science Fiction",2007,65048725.0
15002854.0,49808686.0,"Action, Adventure, Drama, History",2007,64811540.0
25126214.0,37644845.0,Horror,2007,62771059.0
35017297.0,24751198.0,"Comedy, Romance",2007,59768495.0
49662533.0,8725535.0,"Family, Comedy",2007,58388068.0
25594957.0,31875263.0,"Horror, Science Fiction, Thriller",2007,57470220.0
35787686.0,21445193.0,"Action, Comedy, Crime, Thriller",2007,57232879.0
18354356.0,38320121.0,"Adventure, Drama",2007,56674477.0
17266000.0,38840607.0,"Thriller, Crime, Mystery",2007,56106607.0
